,resultId,number,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,round,date,time_hour,circuitRef,country,lat,status,driverRef,dob,nationality,constructorRef
12972,12973,1,6,\N,19,0.0,56,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Gearbox,hesnault,1956-12-30,French,dallara
12973,12974,4,12,\N,20,0.0,51,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Gearbox,scheckter,1950-01-29,South African,lola
12974,12975,16,24,\N,21,0.0,45,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Brakes,brancatelli,1950-01-18,Italian,merzario
12975,12976,35,8,\N,22,0.0,21,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Gearbox,barbazza,1963-04-02,Italian,benetton
12976,12977,25,20,\N,23,0.0,21,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Oil leak,gabbiani,1957-01-02,Italian,larrousse
12977,12978,8,14,\N,24,0.0,16,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Radiator,surer,1951-09-18,Swiss,bmw_sauber
12978,12979,37,0,\N,25,0.0,0,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Injury,stuck,1951-01-01,German,rebaque
12979,12980,30,0,\N,26,0.0,0,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Injury,ongais,1942-05-21,American,bmw_sauber
12980,12981,28,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Injury,lees,1951-05-01,British,bmw_sauber
12981,12982,10,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Injury,trimmer,1943-01-24,British,fittipaldi
12982,12983,32,0,\N,29,0.0,0,\N,\N,\N,\N,\N,\N,8,17/06/78,\N,mosport,Canada,44.0481,Injection,jones,1946-11-02,Australian,ensign
12983,12984,1,3,1,1,9.0,70,1:41:00.606,6060606,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Disqualified,hesnault,1956-12-30,French,dallara
12984,12985,35,5,2,2,6.0,70,+34.019,6094625,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Disqualified,barbazza,1963-04-02,Italian,benetton
12985,12986,6,4,3,3,4.0,70,+34.105,6094711,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Disqualified,lunger,1945-11-14,American,larrousse
12986,12987,8,15,4,4,3.0,69,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+2 Laps,surer,1951-09-18,Swiss,bmw_sauber
12987,12988,17,16,5,5,2.0,69,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+2 Laps,emerson_fittipaldi,1946-12-12,Brazilian,merzario
12988,12989,14,13,6,6,1.0,69,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+2 Laps,kennedy,1953-01-15,Irish,shadow
12989,12990,26,11,7,7,0.0,69,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+2 Laps,angelis,1958-03-26,Italian,forti
12990,12991,7,14,8,8,0.0,69,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+2 Laps,merzario,1943-03-11,Italian,bmw_sauber
12991,12992,12,7,9,9,0.0,69,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+2 Laps,paletti,1958-06-15,Italian,toyota
12992,12993,11,8,10,10,0.0,69,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+2 Laps,mass,1946-09-30,German,toyota
12993,12994,16,20,11,11,0.0,68,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+3 Laps,brancatelli,1950-01-18,Italian,merzario
12994,12995,25,21,12,12,0.0,68,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+3 Laps,gabbiani,1957-01-02,Italian,larrousse
12995,12996,9,19,13,13,0.0,68,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+3 Laps,borgudd,1946-11-25,Swedish,fittipaldi
12996,12997,36,24,14,14,0.0,67,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+4 Laps,colombo,1946-02-23,Italian,benetton
12997,12998,10,23,15,15,0.0,63,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+8 Laps,jones,1946-11-02,Australian,fittipaldi
12998,12999,37,22,\N,16,0.0,62,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,+9 Laps,stuck,1951-01-01,German,rebaque
12999,13000,5,1,\N,17,0.0,46,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Gearbox,villota,1946-07-26,Spanish,larrousse
13000,13001,27,9,\N,18,0.0,46,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Throttle,rothengatter,1954-10-08,Dutch,renault
13001,13002,4,12,\N,19,0.0,42,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Brakes,scheckter,1950-01-29,South African,lola
13002,13003,15,10,\N,20,0.0,28,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Gearbox,francia,1947-11-08,Italian,toro_rosso
13003,13004,2,2,\N,21,0.0,19,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Radiator,cecotto,1956-01-25,Venezuelan,dallara
13004,13005,20,6,\N,22,0.0,16,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Mechanical,regazzoni,1939-09-05,Swiss,kauhsen
13005,13006,3,17,\N,23,0.0,8,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Collision,gilles_villeneuve,1950-01-18,Canadian,lola
13006,13007,19,18,\N,24,0.0,7,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Collision,hunt,1947-08-29,British,martini
13007,13008,18,0,\N,25,0.0,0,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Injury,rebaque,1956-02-05,Mexican,martini
13008,13009,30,0,\N,26,0.0,0,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Injury,ongais,1942-05-21,American,bmw_sauber
13009,13010,22,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,9,02/07/78,\N,yeongam,Korea,34.7333,Injury,gaillard,1952-02-12,French,wolf
13010,13011,5,2,1,1,9.0,54,1:38:51.92,5931920,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,villota,1946-07-26,Spanish,larrousse
13011,13012,6,5,2,2,6.0,54,+2.93,5934850,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,lunger,1945-11-14,American,larrousse
13012,13013,7,4,3,3,4.0,54,+19.8,5951720,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,merzario,1943-03-11,Italian,bmw_sauber
13013,13014,2,1,4,4,3.0,54,+36.88,5968800,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,cecotto,1956-01-25,Venezuelan,dallara
13014,13015,27,14,5,5,2.0,54,+41.81,5973730,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,rothengatter,1954-10-08,Dutch,renault
13015,13016,20,7,6,6,1.0,54,+54.53,5986450,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,regazzoni,1939-09-05,Swiss,kauhsen
13016,13017,26,10,7,7,0.0,54,+54.74,5986660,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,angelis,1958-03-26,Italian,forti
13017,13018,35,12,8,8,0.0,54,+1:24.88,6016800,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,barbazza,1963-04-02,Italian,benetton
13018,13019,8,6,9,9,0.0,54,+1:27.06,6018980,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,surer,1951-09-18,Swiss,bmw_sauber
13019,13020,3,16,10,10,0.0,54,+1:29.98,6021900,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Disqualified,gilles_villeneuve,1950-01-18,Canadian,lola
13020,13021,16,20,11,11,0.0,53,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,+2 Laps,brancatelli,1950-01-18,Italian,merzario
13021,13022,12,9,12,12,0.0,53,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,+2 Laps,paletti,1958-06-15,Italian,toyota
13022,13023,9,25,13,13,0.0,53,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,+2 Laps,borgudd,1946-11-25,Swedish,fittipaldi
13023,13024,31,18,14,14,0.0,53,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,+2 Laps,joachim_winkelhock,1960-10-24,German,penske
13024,13025,36,21,15,15,0.0,53,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,+2 Laps,colombo,1946-02-23,Italian,benetton
13025,13026,10,26,16,16,0.0,52,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,+3 Laps,jones,1946-11-02,Australian,fittipaldi
13026,13027,19,19,17,17,0.0,52,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,+3 Laps,hunt,1947-08-29,British,martini
13027,13028,11,8,18,18,0.0,49,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,+6 Laps,mass,1946-09-30,German,toyota
13028,13029,30,24,\N,19,0.0,45,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Gearbox,ongais,1942-05-21,American,bmw_sauber
13029,13030,14,15,\N,20,0.0,43,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Brakes,kennedy,1953-01-15,Irish,shadow
13030,13031,18,23,\N,21,0.0,40,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Gearbox,rebaque,1956-02-05,Mexican,martini
13031,13032,33,22,\N,22,0.0,28,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Gearbox,alguersuari,1990-03-23,Spanish,bmw_sauber
13032,13033,1,3,\N,23,0.0,10,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Gearbox,hesnault,1956-12-30,French,dallara
13033,13034,4,13,\N,24,0.0,10,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Gearbox,scheckter,1950-01-29,South African,lola
13034,13035,17,17,\N,25,0.0,4,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,+1 Lap,emerson_fittipaldi,1946-12-12,Brazilian,merzario
13035,13036,15,11,\N,26,0.0,1,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Gearbox,francia,1947-11-08,Italian,toro_rosso
13036,13037,37,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Injury,stuck,1951-01-01,German,rebaque
13037,13038,22,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Injury,mario_andretti,1940-02-28,American,wolf
13038,13039,25,0,\N,29,0.0,0,\N,\N,\N,\N,\N,\N,10,16/07/78,\N,zandvoort,Netherlands,52.3888,Injury,gabbiani,1957-01-02,Italian,larrousse
13039,13040,11,8,1,1,9.0,76,1:42:12.39,6132390,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Disqualified,mass,1946-09-30,German,toyota
13040,13041,1,4,2,2,6.0,76,+1.23,6133620,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Disqualified,hesnault,1956-12-30,French,dallara
13041,13042,2,9,3,3,4.0,76,+37.25,6169640,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Disqualified,cecotto,1956-01-25,Venezuelan,dallara
13042,13043,4,10,4,4,3.0,76,+1:13.27,6205660,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Disqualified,scheckter,1950-01-29,South African,lola
13043,13044,16,18,5,5,2.0,75,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,+2 Laps,brancatelli,1950-01-18,Italian,merzario
13044,13045,8,20,6,6,1.0,75,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,+2 Laps,surer,1951-09-18,Swiss,bmw_sauber
13045,13046,33,16,7,7,0.0,75,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,+2 Laps,alguersuari,1990-03-23,Spanish,bmw_sauber
13046,13047,30,24,8,8,0.0,75,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,+2 Laps,ongais,1942-05-21,American,bmw_sauber
13047,13048,19,25,9,9,0.0,75,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,+2 Laps,hunt,1947-08-29,British,martini
13048,13049,26,7,10,10,0.0,73,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,+4 Laps,angelis,1958-03-26,Italian,forti
13049,13050,9,26,\N,11,0.0,65,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Wheel rim,borgudd,1946-11-25,Swedish,fittipaldi
13050,13051,10,22,\N,12,0.0,59,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Brakes,jones,1946-11-02,Australian,fittipaldi
13051,13052,17,17,\N,13,0.0,49,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Transmission,emerson_fittipaldi,1946-12-12,Brazilian,merzario
13052,13053,15,12,\N,14,0.0,46,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,CV joint,francia,1947-11-08,Italian,toro_rosso
13053,13054,35,5,\N,15,0.0,40,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Brakes,barbazza,1963-04-02,Italian,benetton
13054,13055,3,19,\N,16,0.0,40,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Transmission,gilles_villeneuve,1950-01-18,Canadian,lola
13055,13056,20,3,\N,17,0.0,36,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Transmission,regazzoni,1939-09-05,Swiss,kauhsen
13056,13057,14,11,\N,18,0.0,32,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Gearbox,kennedy,1953-01-15,Irish,shadow
13057,13058,37,23,\N,19,0.0,32,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Oil line,stuck,1951-01-01,German,rebaque
13058,13059,22,15,\N,20,0.0,30,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Throttle,mario_andretti,1940-02-28,American,wolf
13059,13060,5,2,\N,21,0.0,28,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Gearbox,villota,1946-07-26,Spanish,larrousse
13060,13061,27,6,\N,22,0.0,26,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Clutch,rothengatter,1954-10-08,Dutch,renault
13061,13062,12,13,\N,23,0.0,19,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Clutch,paletti,1958-06-15,Italian,toyota
13062,13063,25,21,\N,24,0.0,15,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Transmission,gabbiani,1957-01-02,Italian,larrousse
13063,13064,7,14,\N,25,0.0,7,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Collision,merzario,1943-03-11,Italian,bmw_sauber
13064,13065,6,1,\N,26,0.0,6,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Oil line,lunger,1945-11-14,American,larrousse
13065,13066,18,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Injury,rebaque,1956-02-05,Mexican,martini
13066,13067,36,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Injury,colombo,1946-02-23,Italian,benetton
13067,13068,23,0,\N,29,0.0,0,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Injury,byrne,1958-05-06,Irish,wolf
13068,13069,40,0,\N,30,0.0,0,\N,\N,\N,\N,\N,\N,11,30/07/78,\N,hungaroring,Hungary,47.5789,Injury,binder,1948-06-12,Austrian,bmw_sauber
13069,13070,5,1,1,1,9.0,45,1:28:00.90,5280900,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Disqualified,villota,1946-07-26,Spanish,larrousse
13070,13071,20,4,2,2,6.0,45,+15.35,5296250,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Disqualified,regazzoni,1939-09-05,Swiss,kauhsen
13071,13072,26,7,3,3,4.0,45,+28.01,5308910,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Disqualified,angelis,1958-03-26,Italian,forti
13072,13073,14,10,4,4,3.0,45,+36.88,5317780,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Disqualified,kennedy,1953-01-15,Irish,shadow
13073,13074,3,16,5,5,2.0,45,+57.26,5338160,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Disqualified,gilles_villeneuve,1950-01-18,Canadian,lola
13074,13075,25,18,6,6,1.0,45,+1:37.86,5378760,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Disqualified,gabbiani,1957-01-02,Italian,larrousse
13075,13076,2,5,7,7,0.0,45,+1:39.53,5380430,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Disqualified,cecotto,1956-01-25,Venezuelan,dallara
13076,13077,12,15,8,8,0.0,45,+1:56.87,5397770,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Disqualified,paletti,1958-06-15,Italian,toyota
13077,13078,35,14,9,9,0.0,44,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,+2 Laps,barbazza,1963-04-02,Italian,benetton
13078,13079,32,19,10,10,0.0,42,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,+4 Laps,jones,1946-11-02,Australian,kauhsen
13079,13080,23,17,11,11,0.0,41,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Gearbox,brambilla,1937-11-11,Italian,wolf
13080,13081,36,23,\N,12,0.0,42,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Accident,colombo,1946-02-23,Italian,benetton
13081,13082,6,2,\N,13,0.0,36,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Transmission,lunger,1945-11-14,American,larrousse
13082,13083,7,8,\N,14,0.0,34,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Accident,merzario,1943-03-11,Italian,bmw_sauber
13083,13084,27,6,\N,15,0.0,31,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Oil line,rothengatter,1954-10-08,Dutch,renault
13084,13085,22,21,\N,16,0.0,31,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Gearbox,satoru_nakajima,1953-02-23,Japanese,wolf
13085,13086,19,20,\N,17,0.0,24,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Oil line,hunt,1947-08-29,British,martini
13086,13087,8,11,\N,18,0.0,16,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Collision,surer,1951-09-18,Swiss,bmw_sauber
13087,13088,11,12,\N,19,0.0,14,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Oil line,mass,1946-09-30,German,toyota
13088,13089,1,3,\N,20,0.0,11,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Gearbox,hesnault,1956-12-30,French,dallara
13089,13090,15,9,\N,21,0.0,5,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Gearbox,francia,1947-11-08,Italian,toro_rosso
13090,13091,9,22,\N,22,0.0,1,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Collision,borgudd,1946-11-25,Swedish,fittipaldi
13091,13092,16,24,\N,23,0.0,1,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Collision,brancatelli,1950-01-18,Italian,merzario
13092,13093,4,13,\N,24,0.0,0,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Collision,scheckter,1950-01-29,South African,lola
13093,13094,17,0,\N,25,0.0,0,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Injury,emerson_fittipaldi,1946-12-12,Brazilian,merzario
13094,13095,10,0,\N,26,0.0,0,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Injury,villeneuve_sr,1953-11-04,Canadian,fittipaldi
13095,13096,18,0,\N,27,0.0,0,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Injury,rebaque,1956-02-05,Mexican,martini
13096,13097,37,0,\N,28,0.0,0,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Injury,stuck,1951-01-01,German,rebaque
13097,13098,31,0,\N,29,0.0,0,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Injection,joachim_winkelhock,1960-10-24,German,penske
13098,13099,30,0,\N,30,0.0,0,\N,\N,\N,\N,\N,\N,12,13/08/78,\N,yas_marina,UAE,24.4672,Injection,ongais,1942-05-21,American,bmw_sauber
13099,13100,6,1,1,1,9.0,54,1:41:21.57,6081570,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Disqualified,lunger,1945-11-14,American,larrousse
13100,13101,4,14,2,2,6.0,54,+47.44,6129010,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Disqualified,scheckter,1950-01-29,South African,lola
13101,13102,12,11,3,3,4.0,54,+1:39.76,6181330,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Disqualified,paletti,1958-06-15,Italian,toyota
13102,13103,14,6,4,4,3.0,53,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,+2 Laps,kennedy,1953-01-15,Irish,shadow
13103,13104,26,5,5,5,2.0,53,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,+2 Laps,angelis,1958-03-26,Italian,forti
13104,13105,19,21,6,6,1.0,53,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,+2 Laps,hunt,1947-08-29,British,martini
13105,13106,2,10,7,7,0.0,53,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,+2 Laps,cecotto,1956-01-25,Venezuelan,dallara
13106,13107,30,17,8,8,0.0,52,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,+3 Laps,ongais,1942-05-21,American,bmw_sauber
13107,13108,31,26,9,9,0.0,52,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,+3 Laps,joachim_winkelhock,1960-10-24,German,penske
13108,13109,17,22,\N,10,0.0,50,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,+8 Laps,emerson_fittipaldi,1946-12-12,Brazilian,merzario
13109,13110,32,25,\N,11,0.0,49,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,+8 Laps,jones,1946-11-02,Australian,kauhsen
13110,13111,22,19,\N,12,0.0,41,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Accident,mario_andretti,1940-02-28,American,wolf
13111,13112,8,14,\N,13,0.0,40,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,surer,1951-09-18,Swiss,bmw_sauber
13112,13113,16,23,\N,14,0.0,33,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,brancatelli,1950-01-18,Italian,merzario
13113,13114,15,3,\N,15,0.0,31,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Transmission,francia,1947-11-08,Italian,toro_rosso
13114,13115,11,12,\N,16,0.0,28,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Accident,mass,1946-09-30,German,toyota
13115,13116,1,4,\N,17,0.0,27,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,hesnault,1956-12-30,French,dallara
13116,13117,3,9,\N,18,0.0,20,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,gilles_villeneuve,1950-01-18,Canadian,lola
13117,13118,7,8,\N,19,0.0,7,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,merzario,1943-03-11,Italian,bmw_sauber
13118,13119,27,15,\N,20,0.0,7,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,rothengatter,1954-10-08,Dutch,renault
13119,13120,35,16,\N,21,0.0,7,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,barbazza,1963-04-02,Italian,benetton
13120,13121,23,24,\N,22,0.0,7,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,brambilla,1937-11-11,Italian,wolf
13121,13122,25,18,\N,23,0.0,4,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,gabbiani,1957-01-02,Italian,larrousse
13122,13123,29,20,\N,24,0.0,4,\N,\N,\N,\N,\N,\N,13,27/08/78,\N,zolder,Belgium,50.9894,Collision,satoru_nakajima,1953-02-23,Japanese,bmw_sauber
